ISIN,CompanyName,Ticker,Country,List,Industry,MarketCap,Price. Latest,Return. Act_1d,Return. Act_1w,Return. Act_1m,Return. Act_3m,Return. Act_6m,Return. Act_1y,Return. Act_3y,Return. Act_5y,P/E. Latest,P/E. Avg_1y,P/E. Avg_3y,P/S. Latest,P/S. Avg_1y,P/S. Avg_3y,P/FCF. Latest,P/FCF. Avg_1y,P/FCF. Avg_3y,TA. MA5/MA20,TA. MA20/MA70,TA. MA50/MA200,Strat. Graham,ReportDateNext,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NO0010345853,Aker BP,DETNOR,Norge,OBX,Olja & Gas                                                      ,49546.01953,146.6999969,0.004106713,0.005483229,0.041903365,-0.035503019,0.139860138,1,1.687000155,1.171168566,78.55843353,29.17900085,50.4344902,3.152940989,2.140072107,1.995740056,14.37283993,2.8872931,8.716423988,0.022462249,-0.00091809,0.030365229,1,2017-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NO0010716582,Aker Solutions,AKSO,Norge,OBX,Olja & Gas                                                      ,12269.17969,45.09999847,0.00534993,-0.010964912,-0.058455177,-0.034881257,0.248615727,0.555172324,,,215.2745056,53.65150833,84.76351166,0.480071396,0.37010029,0.415554911,-14.03796959,-2.736529112,4.643976212,-0.026213944,-0.041765094,0.153862953,1,2017-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NO0003097503,AKVA Group,AKVA,Norge,OB Match,Livsmedel                                                       ,1821.296997,70.5,0.021739131,0.01438849,0.170124471,-0.072368421,-0.118749999,0.1015625,3.607842922,5.409090996,52.23770142,42.56684875,43.93825912,1.05854404,0.961302817,0.93048501,-11.55109978,-28.17497063,-32.87770081,0.022165179,-0.045867682,-0.07329464,,2017-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE0008732218,Alcadon Group,ALCA,Sverige,First North,Kommunikation                                                   ,626.2816162,38.29999924,0.018617041,-0.012886598,0.007894717,0.094285689,0.439849585,,,,24.3700695,21.4208107,14.28054047,1.825893998,1.638291001,1.092193961,-68.07408905,-20.05945969,-13.37298012,-0.025370538,0.088554621,0.18183136,,2017-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE0008348072,Alelion Energy,ALELIO,Sverige,First North,Produktion                                                      ,412.8699951,10,-0.038461503,-0.056603808,0.07526879,-0.111111104,-0.193548352,,,,-22.51745033,-11.25872993,-7.505816936,8.187479019,4.093739986,2.72916007,-12.31235027,-6.156175137,-4.104115963,0.032576442,-0.00316298,-0.112572558,1,2017-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE0000695876,Alfa Laval,ALFA,Sverige,Large Cap,Produktion                                                      ,72733.67188,173.3999939,0.014035052,-0.015332266,0.001733032,0.062499981,0.288261414,0.395011991,0.035223845,0.422477365,33.12131119,24.36540985,24.97854996,2.045320988,1.724683046,1.755609035,17.92794037,14.60225964,14.70368958,-0.021455407,0.04873693,0.138430238,3,2017-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE0009470271,Aligera B,ALIRA B,Sverige,First North,Energiproducenter                                               ,81.75,7.5,0.020408178,-0.038461562,-0.101796448,-0.318181813,,,,,-2.52840209,-1.264201045,-0.842800796,1.434311032,0.717155576,0.478103697,-3.231225014,-1.615612984,-1.077075005,-0.067040861,-0.131701052,-0.098936737,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE0007158910,Alimak,ALIG,Sverige,Mid Cap,Tjänster & Leverans                                             ,5599.88623,129.25,0.009765625,-0.042592593,-0.035447761,-0.044362292,0.239808157,0.689542472,,,26.0222702,20.89263916,26.07221031,2.362921,2.033104897,2.155673027,-6.282124043,13.12273026,12.03759003,0.004480839,-0.006750345,0.141746521,1,2017-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK0060027142,ALK-Abello,ALK B,Denmark,Large Cap,Läkemedel                                                       ,0.992500007,992.5,0.013789581,-0.041988418,-0.017326733,0.064914167,0.091859192,-0.191775247,0.23753117,1.611842036,,,,,,,,,,-0.03084296,0.059459925,0.058362365,2,2017-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE0008374003,Allgon,ALLG B,Sverige,First North,Kommunikation                                                   ,195.792099,11.55000019,-0.017021261,-0.033472773,-0.083333351,-0.121672966,-0.049382672,-0.134831473,-0.320588231,0.454659969,-7.990868092,5.722323895,10.97533989,1.395066977,1.570186019,1.375735044,-6.269762039,-120.024498,2.3461411,-0.046805024,-0.03191489,-0.014641643,,2017-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE0000767188,Alligator Bioscience,ATORX,Sverige,Mid Cap,Bioteknik                                                       ,,31,-0.00641028,-0.034267865,0.040268485,-0.049079709,,,,,,,,,,,,,,-0.006741524,0.018830061,-0.05103964,2,2017-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE0001625534,AllTele,ATEL A,Sverige,Small Cap,Telekommunikationstjänster                                      ,729.425415,22.20000076,0.032558173,0.009090944,0.110000037,0.156249985,0.254237264,0.396226496,-0.212765962,0.009090944,24.56567001,9.907038689,9.706237793,1.021633983,0.723118424,0.751310587,-50.48276138,-4.407814026,-5.130560875,-0.044255495,0.131235838,0.172232404,,2017-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FI0009013114,Alma Media,ALN1V,Finland,Mid Cap,Media                                                           ,463.8163147,5.630000114,0.010771982,-0.008802767,0.144308954,0.070342176,0.088974856,0.599431872,1.108614206,0.267618328,19.40710068,23.77178001,20.73106956,1.291607976,1.00938797,1.004367948,13.80405998,19.13342094,14.9024601,0.021926999,0.032988667,0.040504932,2,2017-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE0000885501,Alphahelix,ALPH,Sverige,Aktietorget,Sjukvård                                                        ,69.20992279,1.309999943,-0.00757584,-0.029629689,0.100840233,-0.057553988,0.408602059,0.212962851,-0.132450357,1.519230843,40.9375,59.84608078,64.32344818,2.404040098,2.42783308,2.297924995,,26.57939911,48.53525925,0.037376046,0.005588412,0.096918471,1,2017-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE0005620408,Alteco Medical,ALTE,Sverige,Aktietorget,Läkemedel                                                       ,19.65360069,1.200000048,0.016949238,-0.008264455,-0.11111109,-0.210526273,-0.245283008,-0.593220353,-0.744680882,,-2.14209199,-7.386712074,-5.122685909,4.502542973,7.345043182,7.050820827,-1.92928195,-4.593496799,-3.820277929,0.000813723,-0.108035266,-0.179328322,,2017-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE0007413455,Alzinova,ALZ,Sverige,Aktietorget,Bioteknik                                                       ,77.78759766,14.19999981,-0.003508785,-0.030716712,-0.027397299,-0.139393955,-0.139393955,-0.013888877,,,-26.2476902,-20.82856941,-13.88570976,14.77727985,33.53335953,22.35557938,-10.08395004,-10.71872997,-7.145818233,-0.04349285,-0.021616697,-0.157783568,1,2017-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE0009663826,Ambea,AMBEA,Sverige,Mid Cap,Sjukvård                                                        ,6000.919922,88.75,-0.011142061,-0.035326086,0.066066064,,,,,,46.88325882,23.44162941,15.6277504,1.109431982,0.554716229,0.36981079,-7.126983166,-3.56349206,-2.375660896,0.046936631,0.015663505,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE0004020097,Ambia Trading,AMBI,Sverige,Aktietorget,Handel & Distribution                                           ,38.50605011,14.85000038,0.038461551,-0.023026278,-0.054140091,0.064516172,0.010204121,-0.105421685,0.169291377,,-93.92788696,6.392540932,-8.3390522,,0.080231987,0.091217272,-1.397425056,-1.768095016,-2.357460022,-0.020574808,0.022579432,-0.00787884,1,2017-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK0060591204,Ambu,AMBU B,Denmark,Large Cap,Sjukvård                                                        ,0.401499987,401.5,0.042315647,-0.031363089,0.255079716,0.415726364,0.358714014,0.574509799,3.655072212,9.851351738,,,,,,,,,,0.037108898,0.190582499,0.055293679,2,2017-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FI0009000285,Amer Sports,AMEAS,Finland,Large Cap,Konsument                                                       ,2410.221924,20.53000069,0.031658348,-0.005329395,-0.05478815,-0.085523389,-0.183048099,-0.195848003,0.407128215,1.20990324,19.56356049,22.12206078,21.4510994,0.910135925,1.081683993,1.022995949,34.23611069,249.472702,445.7977905,-0.014672399,-0.046269059,-0.123078711,4,2017-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NO0010272065,American Shipping,AMSC,Norge,OB Match,Tjänster & Leverans                                             ,1576.015991,26,-0.003831432,-0.026217256,-0.04059042,-0.037037037,0.083333328,-0.007633617,-0.469554484,10.20158577,26.27058983,30.10024071,19.09510994,2.119441032,2.75247407,2.900063992,3.289432049,8.156741142,11.21722984,-0.018093646,-0.031011164,0.047528028,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE0002069633,Amnode,AMNO,Sverige,Aktietorget,Produktion                                                      ,18.51693916,0.30399999,-0.022508036,-0.105882384,-0.234256968,-0.296296328,-0.617610097,-0.723636389,-0.924000025,,-1.650380015,-2.9370749,-2.603488922,0.239323601,0.348762512,0.302283615,-1.468783021,9.783228874,-5.000699043,-0.169259369,-0.060344879,-0.34737277,1,2017-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK0010283597,Andersen & Martini,AM B,Denmark,Small Cap,Återförsäljare                                                  ,0.090499997,90.5,0.040229883,0.034285713,0.064705878,0.330882341,0.958874464,0.885416627,1.413333297,0.846938789,,,,,,,,,,0.016449213,0.097990878,0.389039636,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT0000650102,Angler Gaming,ANGL,Sverige,Aktietorget,Betting & Spel                                                  ,350.042511,4.710000038,0.002127708,-0.026859527,-0.046558708,0.060810804,0.539215744,0.338068187,1.478947401,,20.5587101,53.0460701,-24.04737091,4.400969028,4.859993935,4.801338196,78.72138214,-183.1333008,-3.799375057,-0.024330199,0.032073021,0.228648067,1,2017-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE0009664154,Annexin,ANNX,Sverige,First North,Bioteknik                                                       ,,9.399999619,0.02173911,0.016216176,-0.035897475,,,,,,,,,,,,,,,0.017738342,-0.004814446,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE0000547929,Anoto,ANOT,Sverige,Small Cap,Elektronisk utrustning                                          ,308.3463135,0.172000006,0.036144651,-0.039106142,-0.017142808,0.075000063,-0.017142808,-0.306451559,-0.609090865,-0.908554375,-1.319018006,-6.794848919,-5.684302807,1.308454037,4.153119087,3.129403114,-1.548794031,-3.51473999,-2.835542917,-0.006340086,0.163091436,-0.127333283,1,2017-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FI0009003503,Apetit,APETI,Finland,Small Cap,Livsmedel                                                       ,82.37142181,13.28999996,0.005294985,-0.00820893,-0.015555558,-0.04319657,0.046456706,0.046456706,-0.279674828,-0.015555558,51.4916687,45.22492981,32.60847855,0.209970504,0.206310093,0.218812302,7.225563049,-63.67990875,2.991740942,-0.004673779,-0.026554406,0.013351202,3,2017-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US0378331005,Apple,AAPL,USA,NYSE & Nasdaq,Elektronisk utrustning                                          ,776230.875,147.5099945,,,0.048549913,0.086869977,0.34026894,0.565923572,0.70788461,0.946848631,16.97429085,13.85752964,13.88097,3.521008015,2.917175055,2.983314037,36.70470047,30.13227081,30.49008942,0.006547093,0.035164237,0.161031127,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE0009267974,AppSpotr,APTR,Sverige,Aktietorget,Programvara & Internet                                          ,,6.900000095,0.022222236,-0.028168987,-0.158536553,-0.369862974,,,,,,,,,,,,,,0.036015391,-0.252699554,-0.250718534,2,2017-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NO0010123060,Apptix,APP,Norge,OB Standard,IT-Tjänster                                                     ,53.74380112,0.660000026,-0.043478221,-0.108108081,-0.319587618,-0.421052575,-0.668341696,-0.693023205,-0.854497373,-0.864197552,9.282700539,5.004766941,2.954971075,0.232033402,0.63025558,0.667111397,-0.456288815,2.651628971,5.457001209,-0.208690703,-0.089333594,-0.322546959,1,2017-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE0006543450,Aptahem,APTA,Sverige,Aktietorget,Läkemedel                                                       ,34.29359818,4.400000095,0.078431413,0.189189211,-0.077568114,-0.491329461,-0.548717976,-0.625531912,,,-3.52225399,-19.66881943,-6.541079044,204.1286011,2581.808105,204.1286011,-3.696625948,-16.67161942,-5.797818184,-0.025053501,-0.347360164,-0.399971843,1,2017-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE0000772956,AQ Group,AQ,Sverige,Mid Cap,Produktion                                                      ,4353.972168,238,0.014925373,-0.0041841,0.104408354,0.041575495,0.252631575,0.464615405,1.333333254,4.61320734,17.43922043,13.52966976,13.81785965,1.231196046,0.9482795,0.923417926,149.9147034,8.294511795,52.4388504,0.047223449,0.030710816,0.063066125,4,2017-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE0001822495,Aqeri,AQER,Sverige,First North,Elektronisk utrustning                                          ,20.74786949,1.429999948,,-0.046666704,-0.201117322,-0.259067357,-0.168604702,-0.285000026,-0.625654459,-0.591428578,-3.24189496,3.372720003,1.358106971,0.544563472,0.772866905,0.75918287,-29.63981056,-6.96434021,-2.066649914,-0.082205355,-0.215401113,-0.039692223,,2017-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NO0010307135,Aqua Bio Technology,ABT,Norge,Oslo Axess,Konsument                                                       ,70.1242981,10.10000038,-0.004926033,0.046632204,0.12222226,0.189634934,-0.064814799,-0.368749976,-0.456989259,0.03909466,48.00379944,19.65015984,66.7960434,1.419118047,2.813585997,3.367801905,3.202023029,6.319140911,11.3249197,0.058730602,0.047407031,-0.101766348,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NO0010715394,Aqualis,AQUA,Norge,OB Match,Olja & Gas                                                      ,160.9721985,3.700000048,-0.026315765,,0.072463766,0.057142872,0.254237294,0.462450624,,,-12.62798977,-6.965740204,-14.26922989,0.660889328,0.721181095,0.699406922,-5.549215794,-3.932131052,-4.643249989,0.004520178,0.081235297,0.068775058,2,2017-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE0003172089,Arbona B,ARBO MTF B,Sverige,NGM,IT-Tjänster                                                     ,79.15931702,2.130000114,,-0.004672892,-0.009302316,-0.044843007,-0.053333282,0.039024469,-0.11249999,,17.70573997,-33.44440079,-60.24126816,2.960112095,2.960112095,2.960112095,-2.081769943,-17.76118088,17.91868973,0.000702739,-0.005093932,-0.054301262,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE0004977452,Arc Aroma Pure,AAP B,Sverige,First North,Läkemedel                                                       ,481.0715027,54.5,0.013953488,0.03809524,0.25287354,0.219239354,0.255760312,1.033582211,2.385892153,,78.30460358,8.209108353,-62.03147888,45.91690826,47.13211823,40.97782898,-4183.22998,-2117.50708,-1424.767944,0.125196457,0.068937302,-0.037846267,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE0005676160,Arcam,ARCM,Sverige,Mid Cap,Produktion                                                      ,6315.228027,306,-0.001631321,-0.012903226,-0.028571429,-0.033175357,0.016611297,0.663043439,1.309433937,29.22222137,-300.7370911,-25.01493073,-215.9458008,9.278912544,7.459278107,7.40448904,-30.70116043,-52.74002838,-31.64197922,-0.016665339,-0.025238752,0.072955489,2,2017-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE0005594801,Archelon,ALON B,Sverige,Aktietorget,Gruv & Metall                                                   ,14.44493961,0.189999998,,0.079545446,-0.050000023,-0.151785761,-0.191489369,0.085714296,0.727272749,,-26.02739906,-38.46654892,-14.45022011,25.34199905,35.32487869,63.03401184,-12.95510006,4.298417091,-0.303214997,0.004268885,-0.115561008,-0.082133658,1,2017-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
